join_key,t_1_price
532815.0_SMSPHARMA,239.9
-1.0_SMVD,11.57
505827.0___NA__,355.46
538635.0_SNOWMAN,77.17
532784.0_SOBHA,2024.79
512014.0___NA__,27.74
538923.0___NA__,33.88
531529.0___NA__,13.77
532344.0___NA__,359.7
543470.0_SOFTTECH,402.28
532725.0_SOLARINDS,11090.79
541540.0_SOLARA,496.29
-1.0_SOLEX,1413.69
513699.0___NA__,33.76
522152.0___NA__,106.39
511571.0___NA__,113.72
507514.0_SDBL,118.78
516038.0___NA__,69.21
521034.0_SOMATEX,35.4
531548.0_SOMANYCERA,914.63
533001.0_SOMICONVEY,189.82
543300.0_SONACOMS,673.84
-1.0_SONAMAC,229.42
526901.0___NA__,69.4
538943.0___NA__,94.81
543924.0___NA__,68.05
-1.0_SONAMLTD,39.12
532221.0_SONATSOFTW,615.74
539378.0___NA__,24.37
-1.0_SONUINFRA,59.92
-1.0_SOTAC,142.19
521036.0___NA__,2.46
531398.0___NA__,166.38
526477.0___NA__,42.15
532218.0_SOUTHBANK,24.91
543986.0_SOUTHWEST,120.42
513498.0___NA__,216.39
540174.0___NA__,22.05
514454.0___NA__,32.21
523826.0___NA__,26.15
-1.0_SPRL,292.74
542376.0___NA__,50.08
541890.0___NA__,1.61
-1.0_SPCENET,33.34
524727.0___NA__,27.8
542759.0_SPANDANA,680.49
532872.0_SPARC,209.95
531370.0___NA__,18.81
534425.0_SPECIALITY,166.62
513687.0___NA__,4.77
-1.0_SPECTRUM,2630.38
531982.0___NA__,26.78
-1.0_SPECTSTM,115.03
517166.0___NA__,225.63
542337.0_SPENCERS,78.88
526161.0___NA__,112.47
526827.0___NA__,35.94
500285.0___NA__,53.02
532651.0_SPLIL,59.56
500402.0_SPMLINFRA,157.71
539221.0_SPORTKING,828.54
540079.0___NA__,39.73
531205.0___NA__,51.37
538402.0___NA__,66.52
530177.0___NA__,34.42
526532.0___NA__,8.06
530037.0___NA__,9.6
532842.0_SRHHYPOLTD,559.47
514248.0___NA__,91.48
535601.0_SREEL,299.6
539217.0___NA__,1.92
503806.0_SRF,2271.42
534680.0_SRGHFL,291.51
530943.0_SABTNL,258.3
531322.0_HAVISHA,2.23
514442.0___NA__,35.58
521161.0___NA__,43.42
521234.0___NA__,37.23
521178.0___NA__,55.95
-1.0_SSFL,297.44
-1.0_SRIVASAVI,126.89
544158.0_SRM,169.61
523222.0___NA__,15.03
540914.0___NA__,9.42
530821.0___NA__,17.03
539026.0___NA__,7.26
500112.0_SBIN,798.18
504180.0___NA__,105.24
530017.0_SIL,25.27
523351.0___NA__,12.97
526231.0___NA__,56.76
544202.0_STANLEY,536.87
530931.0___NA__,9.51
506105.0___NA__,77.31
540575.0_STARCEMENT,201.8
539255.0___NA__,823.32
543412.0_STARHEALTH,530.7
539017.0___NA__,52.86
516022.0_STARPAPER,229.84
531616.0___NA__,58.24
540492.0___NA__,141.54
538733.0___NA__,4.64
517548.0___NA__,2.5
520155.0___NA__,29.69
512381.0_STARTECK,278.38
511700.0___NA__,1.57
-1.0_STEELCITY,95.64
534748.0_STEELXIND,14.12
513262.0_SSWL,210.6
513173.0___NA__,30.77
513517.0_STEELCAS,637.08
543622.0___NA__,144.07
533316.0_STEL,455.3
526071.0___NA__,18.22
536738.0___NA__,4.29
531509.0___NA__,27.42
512215.0___NA__,31.7
542760.0_SWSOLAR,699.89
526500.0___NA__,28.23
508963.0___NA__,28.79
513575.0___NA__,33.35
530759.0_STERTOOLS,384.69
532374.0_STLTECH,127.37
532730.0_SGL,15.51
544171.0___NA__,217.74
543260.0_STOVEKRAFT,667.81
504959.0___NA__,3285.98
530495.0___NA__,34.43
532531.0_STAR,920.53
530611.0___NA__,0.39
526951.0_STYLAMIND,1930.58
506222.0_STYRENIX,2308.31
532348.0_SUBEXLTD,30.43
530231.0___NA__,22.34
517168.0_SUBROS,697.75
506003.0___NA__,55.55
506655.0_SUDARSCHEM,988.25
543828.0___NA__,81.17
521113.0___NA__,12.04
511654.0___NA__,29.78
539117.0___NA__,38.1
524542.0_SUKHJITS,477.86
543711.0_SULA,499.21
508969.0___NA__,5.22
530419.0___NA__,51.24
514211.0_SUMEETINDS,1.73
530445.0___NA__,1.77
-1.0_SUMIT,71.86
542920.0_SUMICHEM,479.59
533306.0_SUMMITSEC,1914.17
532070.0___NA__,200.04
524715.0_SUNPHARMA,1474.02
542025.0___NA__,0.89
532733.0_SUNTV,791.81
539526.0___NA__,1.65
530795.0___NA__,28.67
590072.0_SUNDRMBRAK,810.13
544066.0_SUNCLAY,1602.35
-1.0_SUNDARMHLD,296.66
590071.0_SUNDARMFIN,4780.1
533166.0_SUNDARAM,2.94
500403.0_SUNDRMFAST,1411.99
500404.0_SUNFLAG,195.72
-1.0_SEL,439.76
531433.0___NA__,3.38
541799.0___NA__,20.17
530953.0___NA__,135.24
537253.0___NA__,69.67
521232.0___NA__,62.26
544001.0___NA__,669.52
523425.0___NA__,10.08
-1.0_SUNREST,61.23
543515.0___NA__,62.82
530845.0___NA__,1029.38
539574.0___NA__,2.77
512179.0_SUNTECK,609.08
530735.0___NA__,26.47
530883.0___NA__,11.54
540269.0___NA__,12.37
512527.0___NA__,1635.36
521180.0_SUPERSPIN,7.87
523842.0___NA__,9.53
523283.0_SUPERHOUSE,202.38
539835.0___NA__,1.46
519234.0___NA__,43.63
541701.0___NA__,546.08
526133.0___NA__,10.06
540168.0___NA__,33.83
511539.0___NA__,43.49
532509.0_SUPRAJIT,538.79
-1.0_SUPREMEENG,1.04
530677.0___NA__,61.02
509930.0_SUPREMEIND,6341.85
532904.0_SUPREMEINF,94.2
500405.0_SPLPETRO,807.2
-1.0_SUPREMEPWR,382.31
543434.0_SUPRIYA,457.37
531638.0___NA__,256.53
544054.0_SURAJEST,492.72
526211.0___NA__,66.64
518075.0___NA__,675.12
533298.0_SURANASOL,35.2
517530.0_SURANAT&P,25.39
-1.0_SURANI,376.14
530185.0___NA__,9.08
543218.0_SBGLP,148.23
500336.0_SURYAROSNI,653.32
533101.0___NA__,157.36
521200.0_SURYALAXMI,68.39
514138.0___NA__,428.24
514140.0___NA__,23.75
519604.0___NA__,13.95
543279.0_SURYODAY,181.67
532782.0_SUTLEJTEX,59.03
543274.0___NA__,3.79
-1.0_SUULD,5.18
530239.0_SUVEN,109.05
543064.0_SUVENPHAR,781.65
531640.0___NA__,28.87
543281.0_SUVIDHAA,4.84
543391.0___NA__,141.68
537259.0___NA__,1073.94
532667.0_SUZLON,58.56
523722.0___NA__,2.94
503624.0___NA__,10.98
539911.0___NA__,16.46
524488.0___NA__,3.88
505590.0_SVPGLOB,7.22
543745.0___NA__,11.66
503659.0___NA__,66.67
506863.0___NA__,2.41
503816.0___NA__,130.72
531039.0___NA__,13.54
539406.0___NA__,90.62
503310.0_SWANENERGY,652.24
500407.0_SWARAJENG,3086.68
-1.0_SWARAJ,305.21
531003.0___NA__,53.62
526365.0___NA__,25.95
544035.0___NA__,75.02
512257.0___NA__,4.21
510245.0___NA__,6.72
-1.0_SWASTIK,75.96
530585.0___NA__,912.13
543914.0___NA__,211.32
532051.0_SWELECTES,1228.82
523558.0___NA__,27.79
517201.0___NA__,80.48
530217.0___NA__,12.77
512359.0___NA__,0.31
531499.0___NA__,6.78
511447.0___NA__,1.64
-1.0_SYLVANPLY,75.36
539278.0___NA__,2.45
517385.0_SYMPHONY,1264.22
524470.0_SYNCOMF,12.21
541929.0_SGIL,322.39
539268.0_SYNGENE,760.38
-1.0_SYNOPTICS,94.88
513307.0___NA__,71.75
543573.0_SYRMA,528.69
531173.0___NA__,48.13
-1.0_SYSTANGO,267.0
526506.0___NA__,1369.94
531432.0___NA__,6.49
522294.0___NA__,228.41
534369.0_TBZ,105.83
543596.0_TMB,444.68
531426.0_TNPL,270.68
500777.0_TNPETRO,95.86
513540.0___NA__,10.97
523419.0_TNTELE,10.97
532928.0_TRIL,772.74
514142.0_TTL,118.87
532444.0___NA__,2.36
532515.0_TVTODAY,227.57
539956.0___NA__,2923.37
537392.0___NA__,5.55
-1.0_TAC,597.61
516032.0___NA__,14.33
519483.0___NA__,40.85
507785.0_TAINWALCHM,181.59
532390.0_TAJGVK,335.96
532890.0_TAKE,20.23
505160.0_TALBROAUTO,346.99
538987.0___NA__,595.82
533170.0___NA__,126.21
522229.0___NA__,654.36
506854.0___NA__,2323.72
532790.0_TANLA,973.47
532738.0_TCLCONS,44.79
540332.0___NA__,184.36
-1.0_TAPIFRUIT,132.37
-1.0_TARACHAND,383.47
519285.0___NA__,10.42
533203.0_TARAPUR,11.58
543249.0_TARC,173.13
538496.0___NA__,24.67
532869.0_TARMAT,66.69
543399.0_TARSONS,521.2
519091.0_TASTYBITE,10497.68
540955.0___NA__,8.56
500770.0_TATACHEM,1078.57
500483.0_TATACOMM,1848.23
500800.0_TATACONSUM,1120.19
500408.0_TATAELXSI,7092.07
501301.0_TATAINVEST,8334.75
500570.0_TATAMOTORS,902.57
570001.0_TATAMTRDVR,805.3
500400.0_TATAPOWER,406.25
500470.0_TATASTEEL,164.76
544028.0_TATATECH,1097.91
532371.0_TTML,66.05
521228.0___NA__,3.97
543321.0_TATVA,1168.95
531190.0___NA__,32.5
541228.0___NA__,476.66
504961.0___NA__,95.03
-1.0_TBI,300.52
544174.0_TBOTEK,1962.42
512038.0___NA__,650.72
532284.0___NA__,59.32
540212.0_TCIEXP,1308.21
501242.0_TCIFINANCE,15.36
532262.0___NA__,1315.88
524156.0___NA__,45.93
541700.0_TCNSBRANDS,464.98
523301.0_TCPLPACK,2598.43
532540.0_TCS,4269.72
533553.0_TDPOWERSYS,345.35
539658.0_TEAMLEASE,3099.28
533048.0_TPHQ,1.37
532755.0_TECHM,1463.81
526576.0_TECHIN,26.97
543991.0___NA__,255.4
542141.0_TECHNOE,1559.16
532804.0_TIIL,2727.81
543656.0___NA__,68.55
501421.0___NA__,2852.69
506680.0_TECILCHEM,31.18
-1.0_TGL,558.89
524204.0___NA__,108.35
543413.0_TEGA,1740.25
540595.0_TEJASNET,1575.42
531628.0___NA__,51.0
539428.0___NA__,21.88
530595.0___NA__,5.94
532975.0___NA__,20.44
-1.0_TEMBO,232.51
533982.0_TERASOFT,71.71
530533.0___NA__,95.9
526638.0___NA__,31.02
505400.0_TEXINFRA,138.91
533326.0_TEXRAIL,305.05
533164.0_TEXMOPIPES,75.03
532845.0_TGBHOTELS,16.5
544175.0___NA__,109.16
507753.0___NA__,82.89
-1.0_TCL,246.75
509945.0___NA__,952.19
526654.0___NA__,167.44
509015.0___NA__,46.88
533158.0_THANGAMAYL,1836.27
542460.0_ANUP,2092.9
531373.0_BYKE,81.22
522073.0_HITECHGEAR,995.77
530023.0_THEINVEST,139.58
500260.0_RAMCOCEM,847.13
507300.0___NA__,1399.44
-1.0_THEJO,3538.41
530199.0_THEMISMED,210.8
500411.0_THERMAX,5629.63
539310.0___NA__,30.76
538464.0___NA__,2.72
531652.0___NA__,103.97
500412.0_TIRUMALCHM,278.79
500413.0_THOMASCOOK,247.81
533941.0_THOMASCOTT,275.15
539871.0_THYROCARE,691.89
540108.0___NA__,2.63
590005.0_TIDEWATER,2620.97
543531.0___NA__,55.54
536264.0___NA__,38.3
533629.0_TIJARIA,15.73
505196.0_TIL,319.41
503663.0___NA__,5.23
507205.0_TI,266.41
532856.0_TIMETECHNO,337.68
543310.0___NA__,71.14
511559.0_TIMESGTY,121.38
-1.0_TIMESCAN,65.84
500414.0___NA__,153.13
522113.0_TIMKEN,4697.69
530475.0___NA__,2138.36
541741.0___NA__,354.66
543614.0_TIPSFILMS,626.16
532375.0_TIPSINDLTD,475.03
526675.0___NA__,37.69
540904.0___NA__,97.83
-1.0_TIRUPATIFL,23.81
531814.0___NA__,13.4
524582.0___NA__,215.54
539040.0___NA__,24.62
539985.0___NA__,31.23
532966.0_TITAGARH,1907.25
524717.0___NA__,600.73
500114.0_TITAN,4073.97
521005.0___NA__,44.95
530045.0___NA__,40.95
522171.0___NA__,3.48
531644.0___NA__,22.52
500418.0_TOKYOPLAST,116.59
500420.0_TORNTPHARM,3088.02
532779.0_TORNTPOWER,1558.2
-1.0_TOTAL,134.92
-1.0_TOUCHWOOD,143.41
526650.0_TFCILTD,196.89
538607.0___NA__,4.17
500421.0___NA__,17.18
526582.0_TPLPLASTEH,91.37
543638.0_TRACXN,83.54
531203.0___NA__,68.67
513063.0___NA__,29.93
523752.0___NA__,27.49
500422.0___NA__,38.71
532410.0___NA__,36.55
526139.0___NA__,7.38
519367.0___NA__,154.07
543955.0_TREL,48.07
542765.0___NA__,266.65
506687.0___NA__,1713.38
532349.0_TCI,971.08
-1.0_TRANSTEEL,69.95
543754.0___NA__,100.89
532812.0_TFL,22.7
-1.0_TRANSWIND,20.11
542923.0___NA__,7.73
533540.0_TREEHOUSE,24.36
542233.0_TREJHARA,175.49
500251.0_TRENT,6044.62
532159.0___NA__,16.06
505854.0_TRF,520.56
531716.0___NA__,1.45
521064.0_TRIDENT,39.02
543616.0___NA__,196.69
-1.0_TECHLABS,956.14
540726.0___NA__,39.41
531568.0___NA__,2.78
-1.0_TRIDHYA,35.14
517562.0_TRIGYN,143.98
536565.0___NA__,16.4
531846.0___NA__,18.34
534755.0___NA__,1.08
531279.0___NA__,46.29
523387.0___NA__,0.47
505978.0___NA__,3001.32
532356.0_TRIVENI,425.85
538569.0___NA__,2.34
502281.0___NA__,21.13
533655.0_TRITURBINE,658.2
540268.0_TRU,53.87
-1.0_TRUST,228.55
538597.0___NA__,13.87
507747.0_TTKHLTCARE,1619.33
517506.0_TTKPRESTIG,832.11
540762.0_TIINDIA,4394.05
524514.0___NA__,15.55
505285.0___NA__,939.7
513629.0___NA__,75.1
531411.0___NA__,1.78
531164.0___NA__,0.59
506808.0___NA__,81.56
540083.0_TVVISION,7.51
532800.0_TV18BRDCST,40.88
532513.0_TVSELECT,304.54
520056.0_TVSHLTD,14038.32
532343.0_TVSMOTOR,2498.18
509243.0_TVSSRICHAK,4408.88
543965.0_TVSSCS,175.64
531917.0___NA__,1.21
532384.0___NA__,162.34
526945.0___NA__,96.62
509960.0___NA__,1799.7
541338.0___NA__,19.17
530579.0___NA__,25.88
500464.0_UCAL,155.81
532505.0_UCOBANK,56.75
530131.0_UDAICEMENT,42.53
539518.0___NA__,133.34
543861.0_USK,76.5
500148.0_UFLEX,510.1
539141.0_UFO,129.07
530363.0_UGARSUGAR,78.62
511742.0_UGROCAP,282.28
533644.0_UEL,253.68
542904.0_UJJIVANSFB,44.34
-1.0_UWCSL,84.51
538706.0___NA__,14.41
506685.0___NA__,458.21
532538.0_ULTRACEMCO,13125.9
-1.0_UMA,27.16
543513.0_UMAEXPORTS,90.99
500231.0_UMANGDAIRY,113.03
539798.0___NA__,6.25
504605.0___NA__,2587.95
506690.0_UNICHEMLAB,520.12
541503.0___NA__,72.72
541358.0___NA__,143.95
-1.0_UNIHEALTH,127.01
-1.0_UNIINFO,38.38
532477.0_UNIONBANK,137.02
526799.0___NA__,11.45
543689.0_UNIPARTS,504.12
500429.0_UNIENTER,182.34
530997.0___NA__,88.26
521226.0___NA__,25.15
526113.0___NA__,12.51
537582.0___NA__,2.48
538610.0___NA__,27.76
532035.0___NA__,5.86
507878.0_UNITECH,10.8
531867.0___NA__,5.08
532478.0_UBL,1968.26
544195.0___NA__,74.68
531091.0___NA__,33.1
522014.0_UNIDT,234.62
502893.0___NA__,92.08
507808.0___NA__,21.32
-1.0_UNITEDTEA,419.52
-1.0_UNITEDPOLY,75.94
532432.0_UNITDSPR,1420.53
521188.0___NA__,15.7
522091.0___NA__,109.32
526683.0___NA__,6.73
-1.0_UNIVASTU,214.06
532378.0___NA__,2.71
539314.0___NA__,165.11
504212.0_UNIVCABLES,737.8
523519.0___NA__,8.26
524408.0___NA__,166.82
542933.0_UNIVPHOTO,409.45
514144.0___NA__,0.98
531762.0___NA__,29.18
532539.0_UNOMINDA,1278.74
543996.0_UDS,290.4
512070.0_UPL,547.84
531390.0___NA__,66.67
-1.0_USASEEDS,260.19
539097.0___NA__,15.55
543930.0_URAVI,569.94
-1.0_URBAN,293.52
526987.0_URJA,21.46
532402.0___NA__,8.91
532398.0_UMESLTD,5.32
517146.0_USHAMART,427.95
511507.0___NA__,39.79
-1.0_UCL,52.52
511736.0___NA__,0.92
543238.0_UTIAMC,1174.89
500014.0___NA__,8.3
543942.0_UTKARSHBNK,49.64
500426.0___NA__,3.87
532729.0_UTTAMSUGAR,332.89
511110.0___NA__,20.65
539123.0___NA__,7.97
507880.0_VIPIND,477.79
542654.0___NA__,24.43
-1.0_VR,159.86
523888.0___NA__,5.99
532953.0_VGUARD,468.12
-1.0_VMARCIND,148.86
534976.0_VMART,2655.15
532867.0_V2RETAIL,810.3
533269.0_WABAG,1293.77
532320.0___NA__,13.04
519152.0___NA__,3479.83
519156.0_VADILALIND,4396.53
-1.0_VSCL,47.76
531676.0___NA__,19.16
532156.0_VAIBHAVGBL,331.43
-1.0_MADHAVBAUG,182.77
-1.0_VAISHALI,152.43
511431.0_VAKRANGEE,23.32
542910.0___NA__,39.03
526775.0___NA__,691.51
543998.0_VALIANTLAB,133.09
540145.0_VALIANTORG,367.35
513397.0___NA__,13.39
533160.0_DBREALTY,174.16
530459.0___NA__,30.52
512175.0___NA__,7.81
530369.0___NA__,44.72
532090.0___NA__,4.76
538918.0___NA__,11.55
540729.0___NA__,47.33
539761.0___NA__,397.86
502589.0___NA__,144.91
-1.0_CLOUD,30.66
-1.0_VARDHACRLC,56.75
531444.0___NA__,8.06
500439.0_VHL,3980.77
514175.0_VARDMNPOLY,9.89
534392.0_VSSL,319.67
502986.0_VTL,483.07
540570.0___NA__,16.92
541578.0_VARROC,618.11
540180.0_VBL,1681.14
544168.0___NA__,85.88
531574.0___NA__,3.1
-1.0_DENTALKART,637.39
-1.0_VASA,3.77
533156.0_VASCONEQ,68.23
532011.0___NA__,322.71
539291.0___NA__,34.32
538634.0___NA__,273.54
533576.0_VASWANI,35.49
531650.0___NA__,3.33
542803.0___NA__,9.6
-1.0_VCL,1.0
536672.0___NA__,5.76
543623.0___NA__,40.18
543463.0_MANYAVAR,1129.59
500295.0_VEDL,430.86
533056.0___NA__,48.73
543931.0___NA__,345.25
522267.0___NA__,58.34
-1.0_VEEKAYEM,221.56
503657.0___NA__,19.88
543241.0___NA__,149.54
540252.0___NA__,9.71
511523.0___NA__,19.76
543545.0___NA__,1.82
526755.0___NA__,6.19
505232.0___NA__,2071.92
-1.0_VELS,47.59
523261.0_VENKEYS,2047.25
524038.0___NA__,5.05
516098.0___NA__,11.96
543528.0_VENUSPIPES,2112.82
526953.0_VENUSREM,329.79
-1.0_VERA,49.23
543514.0_VERANDA,202.07
-1.0_VERITAAS,148.75
512229.0___NA__,1229.67
531950.0___NA__,6.59
-1.0_VERTEXPLUS,150.76
-1.0_VERTOZ,775.72
520113.0_VESUVIUS,5571.94
539331.0_VETO,129.77
-1.0_VIAZ,63.42
544124.0_VSTL,266.63
538732.0___NA__,82.43
523796.0_VHLTD,119.21
503349.0___NA__,6271.07
531717.0_VIDHIING,433.79
539659.0___NA__,63.06
531069.0___NA__,1093.81
530151.0___NA__,11.48
543350.0_VIJAYA,793.74
537820.0_VIJIFIN,3.24
531334.0___NA__,47.84
530961.0_VIKASECO,3.96
542655.0_VIKASLIFE,5.52
531518.0___NA__,0.53
519307.0___NA__,1.56
530477.0___NA__,176.02
-1.0_VILAS,609.87
-1.0_VILINBIO,21.15
524394.0_VIMTALABS,540.72
524200.0_VINATIORGA,2274.9
534639.0___NA__,25.33
517015.0_VINDHYATEL,2410.94
543298.0_VINEETLAB,51.36
543670.0_VINNY,3.83
-1.0_VINSYS,378.82
538920.0___NA__,67.49
531051.0___NA__,15.29
517393.0___NA__,34.6
-1.0_VINYAS,1204.29
524129.0_VINYLINDIA,423.15
530401.0___NA__,89.14
532613.0_VIPCLOTHNG,35.56
514302.0___NA__,172.69
511726.0_VIPULLTD,53.36
530627.0___NA__,200.56
519457.0___NA__,64.69
530521.0___NA__,160.18
539167.0___NA__,84.84
532354.0___NA__,9.11
532372.0_VIRINCHI,33.33
534741.0___NA__,0.78
531126.0___NA__,5.5
543597.0___NA__,331.24
512479.0___NA__,659.55
532721.0_VISASTEEL,26.0
531025.0___NA__,0.78
506146.0_VIVIDHA,1.07
509055.0_VISAKAIND,110.39
-1.0_VISAMAN,46.41
540097.0___NA__,70.55
532411.0_VISESHINFO,0.38
539398.0___NA__,125.05
538598.0_VISHAL,20.98
516072.0_VISHNU,504.04
543974.0_VPRPL,199.11
-1.0_VISHNUINFR,201.51
512064.0___NA__,86.3
542852.0_VISHWARAJ,17.37
-1.0_VISHWAS,72.55
526441.0___NA__,1.4
531668.0___NA__,3.98
524711.0___NA__,12.17
538565.0___NA__,195.66
-1.0_VITAL,80.25
540823.0___NA__,7.5
544002.0___NA__,41.02
541735.0___NA__,3.59
530057.0___NA__,4.55
-1.0_VIVIANA,966.2
524576.0___NA__,21.17
542046.0___NA__,58.33
511509.0___NA__,36.73
-1.0_VIVO,72.73
509026.0___NA__,95.76
536128.0___NA__,0.44
543958.0_VLEGOV,67.53
511333.0_VLSFINANCE,339.02
533427.0___NA__,38.15
532822.0_IDEA,17.25
522122.0___NA__,2017.83
532757.0_VOLTAMP,12623.08
509038.0___NA__,12.95
500575.0_VOLTAS,1367.41
539118.0_VRLLOG,536.63
544157.0___NA__,320.51
544011.0___NA__,45.46
519331.0___NA__,54.58
509966.0_VSTIND,4136.23
531266.0_VSTTILLERS,4094.1
532893.0___NA__,70.25
531997.0___NA__,43.29
517399.0___NA__,4.18
501391.0___NA__,598.79
-1.0_WIPL,159.12
504220.0_WSI,159.69
541445.0___NA__,202.13
534618.0___NA__,2313.63
539337.0___NA__,1268.55
503675.0___NA__,1.91
507410.0_WALCHANNAG,218.59
501370.0___NA__,257.26
532053.0___NA__,116.66
-1.0_WALPAR,111.92
524212.0_WANBURY,159.23
539132.0___NA__,9.88
538970.0___NA__,57.81
508494.0___NA__,48.68
523660.0___NA__,79.45
543535.0_WEWIN,73.19
-1.0_WEALTH,891.39
517498.0_WEBELSOLAR,522.09
523011.0_WEIZMANIND,138.08
504988.0___NA__,1616.38
524661.0___NA__,4.9
532144.0_WELCORP,538.03
532553.0_WELENT,457.86
533252.0_WELINV,795.22
514162.0_WELSPUNLIV,151.96
500365.0___NA__,40.41
526431.0___NA__,20.49
505412.0_WENDT,16910.89
532373.0___NA__,34.32
500444.0_WSTCSTPAPR,686.44
538382.0___NA__,201.01
505533.0_WESTLIFE,840.21
590073.0_WHEELS,779.16
543436.0___NA__,206.46
500238.0_WHIRLPOOL,2367.78
513713.0___NA__,7.41
542667.0___NA__,5.61
519214.0___NA__,6.24
519224.0_WILLAMAGOR,33.72
526586.0___NA__,605.23
543329.0_WINDLAS,720.12
522029.0_WINDMACHIN,145.38
-1.0_WINNY,248.68
531337.0_WINPRO,1.95
-1.0_WINSOL,514.89
526471.0___NA__,48.93
514470.0___NA__,76.53
514348.0_WINSOME,3.49
507685.0_WIPRO,559.76
507817.0___NA__,151.71
-1.0_WTICAB,314.45
532300.0_WOCKPHARMA,753.98
-1.0_WOMANCART,211.24
543449.0_WEL,996.54
538268.0_WONDERLA,950.36
526525.0___NA__,30.52
538451.0___NA__,421.85
-1.0_WORTH,122.15
505872.0___NA__,4307.15
511147.0___NA__,104.08
532616.0_XCHANGING,130.39
542367.0_XELPMOC,111.13
590013.0_XPROINDIA,1130.24
531225.0___NA__,39.29
538521.0___NA__,96.39
533520.0_YAARI,9.85
511012.0___NA__,1.17
540980.0___NA__,67737.03
514378.0___NA__,49.52
539939.0___NA__,51.75
523650.0___NA__,22.53
511601.0___NA__,14.49
-1.0_YASHOPTICS,100.72
541167.0_YASHO,1918.41
530063.0___NA__,8.64
-1.0_YCCL,25.03
543950.0_YATHARTH,454.37
543992.0_YATRA,135.17
532648.0_YESBANK,24.25
522209.0___NA__,11.76
511702.0___NA__,45.46
530675.0___NA__,40.12
-1.0_YUDIZ,56.19
540550.0___NA__,41.08
522108.0_YUKEN,1225.84
533149.0___NA__,10.04
536846.0___NA__,123.88
531663.0___NA__,1.77
505163.0___NA__,1286.55
-1.0_ZTECH,225.4
543985.0_ZAGGLE,272.02
539963.0___NA__,11.33
-1.0_ZEAL,213.35
505537.0_ZEEL,148.48
533287.0_ZEELEARN,7.25
532794.0_ZEEMEDIA,13.64
533339.0_ZENTEC,1417.46
-1.0_ZENITHDRUG,61.72
512553.0_ZENITHEXPO,385.79
514266.0___NA__,83.34
530665.0___NA__,4.02
531845.0_ZENITHSTL,14.44
530697.0___NA__,46.91
532039.0___NA__,48.3
504067.0_ZENSARTECH,800.83
533023.0_ZFCVINDIA,16652.61
541400.0_ZIMLAB,112.93
538579.0___NA__,13.66
521163.0_ZODIACLOTH,135.64
543416.0_ZODIAC,815.57
503641.0___NA__,14.82
512587.0___NA__,58.72
543320.0_ZOMATO,206.55
-1.0_ZOTA,550.89
534742.0_ZUARI,197.72
500780.0_ZUARIIND,434.14
532321.0_ZYDUSLIFE,1144.44
531335.0_ZYDUSWELL,1885.11
